0,1,2,3,4,5,6,7,8
TH,Lampang College of Commerce and Technology,http://www.lcct.ac.th/,ChIJYRHpvp5p2TARaEqjoxUPQAc,18.2605381,99.4632656,173ตำบลชมพู อำเภอเมืองลำปาง จังหวัดลำปางไทย  52100 054-352399-401 Tambon Chomphu  Amphoe Mueang Lampang  Chang Wat Lampang 52100  Thailand,NA,NA
TH,Mahanakorn University of Technology,http://www.mut.ac.th/,ChIJIcqrxjpuHTERGEdsiIY2avQ,13.8422299,100.8555194,140 Chueam Samphan Rd  Khwaeng Krathum Rai  Khet Nong Chok  Krung Thep Maha Nakhon 10530  Thailand,CmRaAAAA6uQYMfqN1AbCfkDw_Hr6WhR0qiMHUnvElUVtSed51V00R1G8B8dgWwL50j0XhaJfEjMhbKjiL9R9VfWAhoUv-kr3dpT6b7PATxRef_tkA8zk_sdz2WvACOLfnqCDDWInEhDzk35iH_xUb5rK_HNtPo36GhSTRxx776khoiwv8gL3hKjn1W6LIQ,"<a href=""https://maps.google.com/maps/contrib/116965513806606317509"">Sittisak Thoedthai</a>"
TH,Payap University Chaiang Mai,http://www.payap.ac.th/,ChIJrYZ0s0Ml2jAR-oV1R4KQ0vg,18.7944844,99.032191,San Phranet  San Sai District  Chiang Mai 50000  Thailand,CmRaAAAA_6U-zqx5nw_Gvvm-eCL_nKgq2SPrJ_LoYbxihjKWaTIOf4RUfYRfPuH3UgYSoSr2Fv0MqoZLsKOvKBIuejv4bzWtVFMoCNPuHN5aIsvb-h27ObS0mkVqNM_iViCRoIYwEhBZ1C5QzszfpGc1R72BeblkGhQ8BIt1KhWaCkZWB2J9zK7VdC2SnQ,"<a href=""https://maps.google.com/maps/contrib/105925361184846605248"">智商碾压</a>"
TH,Shinawatra University,http://www.shinawatra.ac.th/,ChIJfb_sMOR94jAREl1LumMxvTE,14.1016227,100.4333344,99 Moo 10  Tambon Bangtoey  Amphoe SamkokPathum Thani  ตำบลบางเตย อำเภอสามโคก ปทุมธานี 12160  Thailand,CmRaAAAApoyY6EzY6vQOjFr2UaKcCdH4toTYcTVNVBPNwyT-nZLNXNGLo8aX-zROY6fZWx0gWBxUQbK0luMBwqZ-VnTwy4WbdYXg494rAiexrpQKg9pVRYEX36xVuG_vhQwEqQwjEhALMX6Pd9wdn_EpQM6phwecGhTd3X2KF4cXImfethzC71rJvSQUjw,"<a href=""https://maps.google.com/maps/contrib/114149037982724353316"">niit noi</a>"
TH,St. John's University,http://www.stjohn.ac.th/,ChIJGf9edgJhwokRc4JetPDR0SU,40.7220627,-73.79421119999999,8000 Utopia Pkwy  Jamaica  NY 11439  USA,CmRaAAAAOLDwM0sohINGrZg0b7NpumdXl2Drfl1RlSDPYR-uIdF9qJYV4foN1mgQcnzbOlHNhl6V_yzwJwlpxJ1Z-sR-GIVdQjhqVdXfqUnp9HB4qb7N8ThN4BXC7RRs0zPNNBGdEhDjRYDamfRWWa30fwlbQpkZGhTey83hogD_cyAg8Q6dl4HAOsuj1w,"<a href=""https://maps.google.com/maps/contrib/104827623218208298344"">St John&#39;s University Queens Campus</a>"
TH,Vongchavalitkul University,http://www.vu.ac.th/,ChIJDyBUN3ZLGTERMDEHqNBpBA8,15.0023835,102.1175937,84 หมู่ที่ 4 Mittraphap Rd  Ban Ko  Amphoe Mueang Nakhon Ratchasima  Chang Wat Nakhon Ratchasima 30000  Thailand,CmRaAAAAGu_RBo6OvCFaIsEJlMh-yV-87J9Uzs4fcdj2DCYthAgTaaTiohJWjSo6DagasB39_j3QDtRyvUl3edH1QBHVT-4hVhjCZz3bqRsLXr9CuAMkSL-sc42EdpsdWtOwCfXLEhATK56fG8mO5EfVBQWkQyvXGhQimruVV1SsY435aNsPQd57hq4mnQ,"<a href=""https://maps.google.com/maps/contrib/109542961945788896081"">Watchara Chamni</a>"
TN,Instituts Supérieurs de Formation des Maîtres,http://www.disfm.rnu.tn/,,,,,,
TN,Université de Kairouan,http://www.univ-k.rnu.tn/,ChIJ3WKRi4zP_RIRBKZ1ngHdxlg,35.6906638,10.0739739,Route périphérique Dar El Amen 3100  Kairouan  Tunisia,CmRaAAAALJT6-8GcsNJdVKmR0MwElTSK5l1kPrxwcKGndwy6s2KEkTlpUhr61Y0Fa_GGdKT-jjl4I1qruswSgl2yW-YUGnxERvkb61xBqu3jRrxNp723gxfPsT-_980Xe5RMTQm5EhCHjzIrdzDS8xcFsTVw20GoGhTIRWyohdeKtDCc9VpBHdvA1PO9uQ,"<a href=""https://maps.google.com/maps/contrib/114423196967495413783"">Omar Khemissi</a>"
TN,Université Libre de Tunis,http://www.ult.ens.tn/,ChIJ6QXnXYk0_RIRkSqXFPDca6U,36.82055330000001,10.1870207,32 Avenue Kheireddine Pacha  Tunis 1002  Tunisia,CmRaAAAAdBC8D3V-ozB5zUx4INRCpJaWpWxkHmlx0JsJ_wXcwVjbjcAOmRyXIkOSxxOARZWPRmVuSmIcbX1jlPvjv7u2IInkzlBnKA-fYswmtr6QHInzMCwXz6HetcfN8KLO92azEhAeJisLmifRP4FQhAhqlMvrGhT_Us9erEDAC1XN4juWU3_aLV55Ow,"<a href=""https://maps.google.com/maps/contrib/109918435615821056681"">Houssem Ben Ali</a>"
TR,Akdeniz University,http://www.akdeniz.edu.tr/,ChIJbUg4bs2RwxQR6y4zh0Xh1Ps,36.8945335,30.655353,Pınarbaşı  Akdeniz Ünv.  07070 Konyaaltı/Antalya  Turkey,CmRaAAAA6hpwr6kU2BFob07CbWXi0IYUIuxrM0qvULGAmtPD2GHjFkCfQzo-hzGg73RsaTq3A8W5SkTJedbxscA7_lYEUAoNs-ypP2vyUAxkWtEZ3E8wa62ibu31JP0xedgIRbyIEhAqEmmz0nOO7vsYJrm-NbZZGhRUy2-VsVjTeDg0V3NZzK1mY27wYQ,"<a href=""https://maps.google.com/maps/contrib/100077785202433173961"">Merima</a>"
TR,Beykent University,http://www.beykent.edu.tr/,ChIJ_-6ni7W1yhQR0EhIrTULVjE,41.117278,29.003757,Ayazağa  Hadım Koruyolu Cd. No:19  34398 Sarıyer/İstanbul  Turkey,CmRaAAAAnNyTCLKCL4ke50SiBTlE9cjAYuSDoLtQvqXNj7vp9VHlPY5XePlQ06HPVsdIYzXjEjjgwUx8NXc9ntu9QAhVwh1tyCyWxO5IVtC_fpRM5phpD6sbuz5910hNp_IgMh1bEhB1oahIL8y8IXdDqeOkNaFqGhRu8w_gNopNs28qCjy60MYA-Bfg6w,"<a href=""https://maps.google.com/maps/contrib/110321553025176444301"">Ismail KAAN</a>"
TR,Cukurova University,http://www.cu.edu.tr/,ChIJ036YlNWNKBURRDEKUUM07lY,37.059684,35.355414,Balcalı  Çukurova Üniversitesi Rektörlüğü  01330 Sarıçam/Adana  Turkey,CmRaAAAABgZTfTrjX2j3c6_hw9kb6PabTC_V-j1ixBgbLdsiyDwOoOivRx6q-4MdXqAF7v0AdfI0s-WG-v-Sh0tX8VuRGf1rS7Wxjp9R91XaiFUEhOcmkJBKTmJl5vSNtjTqJlvaEhCpaA0PDBb5Pyc9iBUSbs70GhS7xtCQ6d8a1PhB5bPwi_heCMA1yg,"<a href=""https://maps.google.com/maps/contrib/110593500329759675581"">Çukurova Üniversitesi</a>"
TR,Fatih University,http://www.fatih.edu.tr/,ChIJX9c9swBZtRQRFHVRwaJ-5eo,41.0909636,28.6207272,Alkent 2000  34500 Büyükçekmece/İstanbul  Turkey,NA,NA
TR,Gulhane Military Medical Academy,http://www.gata.edu.tr/,ChIJcfVmPTpM0xQRqeb9ZQ163NE,39.9694761,32.8417085,Aşağı Eğlence  Emrah  Gen. Dr. Tevfik Sağlam Cd No:11 D:No:11  06010 Keçiören/Ankara  Turkey,CmRZAAAABdUvsbmlOFHlfMNgTfQZum6r8dYWJpgduw50ry7vqRTRwMNjOHurLLSr3sQ3u_4kpQFEFDZNAc0Lmj0dPQAXjky2GVdjXfxJNlwkDYXaQeKZMxH-f4jn3-m967WqRADEEhBLWhh-ZO-0XyeXVTA08c9QGhQF9XHEd38VSv58qq4LM3DXwU39HQ,"<a href=""https://maps.google.com/maps/contrib/116795400903379540564"">Y Lee</a>"
TR,Istanbul Bilgi University,http://www.ibun.edu.tr/,ChIJSV2cCc6wyhQRJEatcsFfZp8,41.06680009999999,28.94586099999999,Emniyettepe  Kazım Karabekir Cd. No:13 D:2  34060 Eyüp/Eyüpsultan/İstanbul  Turkey,CmRaAAAA1QquPEHPl5fNXGymi-9uyBKmcAvlloe5zCRU77uY5wGPBTHeYywVsbikdyHIJ9PULQD4olIAny7jS8G02uGpJoFt8P0R-POnAm89Bti7HffdWKjzuZ0K6lTbUF49lix4EhDVS-heOxb5wSYogVaIEGysGhQb0jiyZUhSIx3wlI_0RH5CRA6X_A,"<a href=""https://maps.google.com/maps/contrib/109103928604770782114"">NECATİ GÜL</a>"
TR,Kadir Has University,http://www.khas.edu.tr/,ChIJF261KvG5yhQR_cvXh_a7hZQ,41.0249511,28.9589739,Cibali  Kadir Has Cd.  34083 Cibali / Fatih/Fatih/İstanbul  Turkey,CmRaAAAA7xELJJBZF-zFtp4U1xHVcOPAL1ZrK71Dh5y3XiVFVD0BOiED_LGOnaoxoySTC-dmD5gy6cxCjXHNGVTlX787Z4gvzQkMooU9b-fo3Aej8ZBadWVQaffxhQZ0Qu5gUQ4KEhCB5xQWEthyrnZ9nhWaUvizGhR_yD9cdBS-MPJT9KCFoj2Jmfm-mA,"<a href=""https://maps.google.com/maps/contrib/110247914923273274135"">Kadir Has University</a>"
TR,Maltepe University,http://www.maltepe.edu.tr/,ChIJG6HtSHHFyhQRbKnMogin0Fw,40.9581654,29.18899489999999,Büyükbakkalköy  Maltepe Ünv. Marmara Eğitim Köyü  34857 Maltepe/İstanbul  Turkey,CmRaAAAApUgzpbbKUvZ5F-Xo6WbrOr8vP37SNKoPykYVTHxWyivjcEj7aKaDugjdRNjm5c3uoaOWnsK4Hvk2oFhSKbKKk4AzA2EGZznDQKaLeUUzyFqp-gxWqoXDVquFve7dOHiaEhAJMrD4-Z51ONK1iT-lxPE8GhR-87-JySOWdeKFZd1cRHiNOzJyDQ,"<a href=""https://maps.google.com/maps/contrib/105823211629326535103"">TRT GÜZEL</a>"
TR,Necmettin Erbakan University,http://www.konya.edu.tr/,ChIJ6y5N_3CF0BQRWo_gGYWBqno,37.8573137,32.4317144,Kürden  Yeni Meram Cd. No: 262  42090 Meram/Konya  Turkey,CmRaAAAASfZfNjofOdKne5tN026YCQ-N_uN4rxehUtOS0Y4WcrobHwjL52bkyU13csSzQeXbJJ-g7W2cKhoJWEiTW60ptXJ7R1LQwEmo3nitPU6cQmzwnvEAUefc8jNtsGQzwUuCEhAkNRONR3mA2wRT0p0yWApSGhSye5BiMk2FmjTdbiBIYNHwE5p-QQ,"<a href=""https://maps.google.com/maps/contrib/114004221486747303364"">Idris Kütük</a>"
TR,Selcuk University,http://www.selcuk.edu.tr/,ChIJl0lkyheN0BQRjCEMoh-A218,38.02556149999999,32.5079957,Ardıçlı  İsmetpaşa Cad  42250 Selçuklu/Konya  Turkey,CmRaAAAA6eVocsCpbpv2E_NWAneMQR0rPM6Xi2nCx8Yly_g0l8BdGXSS2qvmNy3kfCBUHTYHHzXUAQfFRH4v5xUU0j9dCsIUWsLhQT-omeCsPXF5xWfXadXwApIg_Qz5fJWWtE93EhBQHK9lBEV0BfUWcBqQJFa0GhQ-__EYbzJk5FspH_jdiHvOVgwsng,"<a href=""https://maps.google.com/maps/contrib/102219797029207477253"">Kasım Oktay</a>"
TR,Uludag University,http://www.uludag.edu.tr/,ChIJYfCdlf8NyhQRjEmrD0-g1Nw,40.2251434,28.877503,Özlüce Görükle Kampüsü  Özlüce  16059 Nilüfer/Bursa  Turkey,CmRaAAAAwuTgiRW1_upchFoVhuIrNN72BSrUjXUz1rZ7OaotOHcQeqZdlmsas_zM2TBhCBejx8p8tbH4uqcc6OfeMLUsyqfc0eg6MHF8geGjEed78NbhqQK7EBavMfEmHTYmSY6QEhB920nBVlmilYWLi6E5Ser1GhSfoo21ExefRHi8Y-UmDp6qWIly_A,"<a href=""https://maps.google.com/maps/contrib/112593024954632825401"">A. Agâh ÖNCÜL</a>"
TT,University of the Southern Caribbean,http://www.usc.edu.tt/,ChIJTfTtTjEBNowRHF7fRxQFg2U,10.6933953,-61.4076718,Maracas Valley  Trinidad and Tobago,CmRaAAAAAC9_0KooENQLqhy0Afu7qFcy4lf9tSvud800qa4EN8HCQQwgdZw1JIMuXWQGP91983upgewUPkl_8zzOR_t59ImGJSQvDqUFIiJPyUCAeeU--y2t9qc6fkpXDuXSll7KEhA4bxYlA1SsnvSsZnGkTqqPGhT3uRBoTQ0LAOI9GSICzOTjMbn1Fw,"<a href=""https://maps.google.com/maps/contrib/118073228080261792268"">Akil Fenty</a>"
TW,Chia Nana College of Pharmacy and Science,http://www.chna.edu.tw/,,,,,,
TW,Feng Chia University,http://www.fcu.edu.tw/,ChIJp4qYpyMWaTQRWgPDQWwU3XM,24.178824,120.6466926,No. 100號  Wenhua Road  Xitun District  Taichung City  Taiwan 407,CmRaAAAAXNh-O0u3akeGwSijRCYpUIz5X5ehGphrQHAw0Ncar2id8dLWghWnGa5Re4zJnH3yWuBfff_bkFzSlVu-w3Cf7nPvTOnDDzdCph75FLPaoZzjqeWCenMbRFa2PO8owmm4EhBKWOIhbFFKn3StoC_apOa9GhQEUynMyts0Iyc67zhpREH-SefGkA,"<a href=""https://maps.google.com/maps/contrib/106633571080581570049"">Chen-Yao Tsai</a>"
TW,Kun Shan University,http://www.ksu.edu.tw/,ChIJUVU8ETNxbjQR1vXw_LnNGmw,22.9977586,120.2530937,No. 195號  Kunda Road  Yongkang District  Tainan City  Taiwan 710,CmRZAAAAH7HoJpwJaCC0wLdNfqpOSyn4MpDrakFaSKns6hT0nkbwtdNGcqyIpWfcwOa6EBLMy2lDNObqTZrgizleDqXL_S44yaGZkrausjj7jZEbMPonEuYH0L6q4ezUDK3mYbZwEhCpZF9WBS85dOmQgm-tgd76GhTawDb93hdDBj-bNRjCAaWtkgDG2A,"<a href=""https://maps.google.com/maps/contrib/111043911403204978359"">崑山科技大學</a>"
TW,National Cheng Kung University,http://english.web.ncku.edu.tw/,ChIJ0yAIKe12bjQRnqEH4osC7uA,22.9988416,120.2195148,No. 1號  Dasyue Rd  East District  Tainan City  Taiwan 701,CmRaAAAAXyDKXoLbHZ_D0PzWsDivupWDsSkbYn6kfBMLAmMq5yqEiZ6MBtEj-BknFjp_YHX3CNjwaxBtBO87xYs8bL9WO2AOcT1NoWby_5YTsFdK7pmA9nNociGXI6Fkycpfn8WnEhBP58qsft8MvO1S3ooIhJ7HGhQu1d8_pVHTxJEkuIIpvCVBhixUvQ,"<a href=""https://maps.google.com/maps/contrib/112061387318468391978"">CS CHO</a>"
TW,National Dong Hwa University,http://www.ndhu.edu.tw/,ChIJWwqDLVehaDQR2OAptx_4hkc,23.8975385,121.5418018,No. 1號  Section 2  Daxue Road  Shoufeng Township  Hualien County  Taiwan 974,CmRaAAAAHfxR5GzGGMohE-J4Rm-HluxleLwtiWa7zwGa5oSAUScyQJ-PwDvqd9Z5tS4v6fI7LeAz5tZP6lovuUef0FWwT7mgWg8x0Gw35vgUi7UFo9VDJSskgNmokaJGSiA8qmpWEhAi3t3kR1woSZKd7Ylk4OWrGhQ-7hDTnrq21zw3D8y8p8KwjqWv6A,"<a href=""https://maps.google.com/maps/contrib/104547002575787684696"">john-李西強</a>"
TW,National Kaohsiung University of Applied Sciences,http://www.kuas.edu.tw/,ChIJkWoJHdkEbjQRVjx5fH9-znU,22.6499133,120.3283013,No. 415號  Jiangong Road  Sanmin District  Kaohsiung City  Taiwan 807,CmRaAAAApht3USVc178HVWhAHVrWqQIwt_PcHK0tBuY0BnHdJTnzrwd2E_qxAh-YjmnMlQoUxZ-AF8nbz8rz6xdsPiF6TamZyvk_jmclIeXxMuvewj5jFE_A7_cqZINLmBOc1tHREhCxRJtPxmIezVRC3hg7wmLsGhSwv2MME9RqG4nBwn6Jrf70ipig9w,"<a href=""https://maps.google.com/maps/contrib/108898721469382337749"">陳勁璋</a>"
TW,National Taipei Teachers College,http://www.ntptc.edu.tw/,,,,,,
TW,National Taiwan Ocean University,http://www.ntou.edu.tw/,ChIJc_BEPAZPXTQRTcHcdR-hjQU,25.1505447,121.7757756,No. 2號  Beining Road  Zhongzheng District  Keelung City  Taiwan 202,CmRaAAAAdMJGHxh0HvmuXr-mv9j4Ba6jInjJGZUliDoxXVWMBnGFLXNEIqfVP3U-z4bqKywzjIm7fnEJhgbA5iaXDX9IC_EVetkTwj23QHa5oEkiKgJBBK9YmzzYjXh-iBWpQNOiEhBimHG4MEHwSvG85mRO7fZNGhQW2-8QNqkGMhQPMdO5oat7JYIl5g,"<a href=""https://maps.google.com/maps/contrib/114867531624590502052"">のきたゆ乃木田侑</a>"
TW,Providence University,http://www.pu.edu.tw/,ChIJe3hbSK1F5IkRHaEbf-UzSfE,41.8440925,-71.4381653,1 Cunningham Square  Providence  RI 02918  USA,CmRaAAAAqugqGsgZBYHzNkevaLjhPCfuFhiHsMTbBPHLWD2-RhdGf0fMND0ZiBoQ3Wpqzv__eG2RwlbfLw44W4WzYnWTWDzGICNAxGQKGeYFO7eaPWGAh1mz3n_j08r1mObjcfl-EhBo1tPjBzYjN1KVvPidODFYGhQp9ind_XNrMEhTlFlHq4pypHgkwg,"<a href=""https://maps.google.com/maps/contrib/106509570145965914791"">Esther Garcia</a>"
TW,Taipei Medical College,http://www.tmc.edu.tw/,ChIJc0oGx0qqQjQRaPgxjLJI9qw,25.0253584,121.5616235,No. 250號  Wuxing Street  Xinyi District  Taipei City  Taiwan 110,CmRaAAAAv8w74131KZ4LUuIx3O_A7Hcn8r5CDNKhitYb2vRnDcSMXSGjizj3itbRCfPeEENKzY7OGrt7FMZSM2YL3BRDWYCMTy0lS1pJifEf8MClVFFVKueJygDgKIsJ8mzPuPRMEhDxJcFL6PCpYXdQ4zoJuUFHGhTQuToUuL2QLjEJF9Mcfxn04KLiaA,"<a href=""https://maps.google.com/maps/contrib/114647662048882112699"">臺北醫學大學</a>"
TW,Yuan Ze University,http://www.yzu.edu.tw/,ChIJzT_UkFQfaDQRKzMr5ae1bhg,24.9701632,121.2674614,No. 135  Yuandong Road  Zhongli District  Taoyuan City  Taiwan 320,CmRaAAAAIj2ExjZ0PjouY8OcW27yifermvTMjsq4JlFdjvgBfomR3Ji6MmflY7XGkJfCH3ekBJ36Z5QAA8pCJoBuhdCrkXXwDQGmOA0R2BzgaJREIYN-0jRGOcOf8hWLCAjrwWX6EhDktnCfZY70l5V28saOiNqEGhSzfxTotZHvx9Y7_eajizBNwvlvtA,"<a href=""https://maps.google.com/maps/contrib/109328654711473425657"">Yuting Peng</a>"
TZ,Kilimanjaro Christian Medical College,http://www.kcmc.ac.tz/,ChIJEyoH2efYORgRtH80CvEMVqc,-3.3208577,37.32945309999999,Moshi  Tanzania,CmRaAAAAKHXwJKOkacF3dEwhmBG75J5_fJzqeq4tBXSXtzf1AEQJQaaO4DkfrPmP9G31OLv_MSf8lVw5IVr5MQqd9JVpiSCUQVXNfyV6pOH3VtBdyNCjcX5g7ZKHd2Q1CFt6-IuiEhB6mbaIuFPawy1zBwc1zgcrGhTIzSP7LUCh_dzDkin8VJPBXbKEUg,"<a href=""https://maps.google.com/maps/contrib/102125133885466020039"">Brian Madison</a>"
TZ,Sokoine University of Agriculture,http://www.suanet.ac.tz/,ChIJwdmq9J1dWhgRP8s-I0cK7sM,-6.8521468,37.6576292,Morogoro  Tanzania,CmRaAAAABy0jZPubXdzqb92zrsSlkTpJWTznAT23CO74kw-iFS9hF0TQZn-QerBC7vHutHpyHc0f9xslQVaRtUllskHc8A6S6sl6IwRNNQ_loQv-zI8jYuq-pJHSV9HeTQWFgNOHEhDAUAxg0uoTGymAuxdzaQmDGhTE0vkHpoaUrHeO3lvkcR-FsoDodw,"<a href=""https://maps.google.com/maps/contrib/113294038637741527056"">Allan Kaitila</a>"
UA,Chernivci National University,http://www.chnu.cv.ua/,ChIJJ7THcCcGNEcRTWU2XcKOeXA,48.2969271,25.9241818,Kotsyubyns'koho St  2  Chernivtsi  Chernivets'ka oblast  Ukraine  58012,CmRaAAAA_uh7xVlF4gakij6On2Vsyrw9MemHkaqyYzRLtTS2HTQi-BvUCsvFeBi_QNT39uj8_Kt6KDfMcsWbsuypEDICLBQ6IUtloHU35yDSSrGuPpJEjZxH2379gBdrNpgGNmXEEhBK1SGTBQgHmsIW4BPtJSOAGhTqKGobQs9NQ0HmLYHtOVIYx7S6-Q,"<a href=""https://maps.google.com/maps/contrib/104776428203035875563"">Черновицкий национальный университет имени Юрия Федьковича</a>"
UA,East Ukrainian National University,http://www.snu.edu.ua/,ChIJVVXFc5TPH0ER_L5GlTATYFg,48.5657763,39.3798159,кв. Молодежный  20-А  Luhans'k  Luhans'ka oblast  Ukraine  91000,CmRaAAAATaP6SXXgHOvMVYdaVdrGglglZGCl0AWXeZU0zGAu4vkof04nkEoYiFuIhAELh1o6MRK6M5wbLhIniwPccyyfJNGa24jio5iageFb3FKFDZ-THv7d_DpezFhrB6wh_AWSEhANHg1AMoYpWdrje1IU7IOOGhS-iACk0lpX657zYNBCoUJKq8KV_w,"<a href=""https://maps.google.com/maps/contrib/106947182610896316447"">Эндер Стив</a>"
UA,Kherson State University,http://www.university.kherson.ua/,ChIJAwSj3asaxEAR-5Z3UzNA02U,46.6457825,32.62979319999999,Universytets'ka St  27  Kherson  Khersons'ka oblast  Ukraine  73000,CmRaAAAAS_J8hfKmHuPIkLiQt7sLAaqur3MmxDvhmS36EgRWHxeIwjFUQV8kXk8s7pgBoJRBbcQNQD3Zcqk5yDCuczZXkMVwzVFUDKPJGOSXWfuk-SYP2sUyg-JC_d0N1a-7bVzZEhCj4r7QmIiGo8lKnsVKLHtzGhRgrRo8q3ozu9ZibVREaVLL7VGa6Q,"<a href=""https://maps.google.com/maps/contrib/105689993667276915218"">Херсонський державний університет</a>"
UA,Luhansk Taras Shevchenko National Pedagogical University,http://www.lgpu.lg.ua/,ChIJAQDAIU3FH0ERgCAK3ZQHTaw,49.28156629999999,38.90477660000001,вул. Оборонна  2  Luhans'k  Луганська  Ukraine  91000,CmRaAAAADo9Y_Ad7z_43zuQlHhKPfn8gA4jvtqz0yfJem0guF9xIJt8VkqoB-l3YDGBKCsno1vvg76_noub_X3-pKilsZ3KGh6cBbCgvry94Qe7Kb9MxWR5g_8ebh02Yu_thVd_LEhBV8j-YEkGc7vGyH13EkUW9GhTMMqYvGEh2-vLKMYwPCuHgvcVofw,"<a href=""https://maps.google.com/maps/contrib/115366137608674769842"">Андрей Штурбабин</a>"
UA,National Medical University O.O. Bogomolets,http://www.nmu.edu.ua/,ChIJEXCa8_jO1EARXkCZvVPpfsY,50.4428388,30.5152213,Tarasa Shevchenko Blvd  13  Kyiv  Ukraine  01601,CmRaAAAAPisKI0Dl6V65ghQQWsTApmHgi2Vngan9sIU5N2JWmxrTd7ewhOQ0vmNyMx2swXJ41ELzEf5SZikdvRzvInaQvRBlOAoP6iLhwSohKSmsBK4gg8TrbEUU8emiCPFRo56bEhDSXcjZvyW5XyvONs8sVQxsGhS6i8m1xBWnGhVlKSPZhnEB_eCUKw,"<a href=""https://maps.google.com/maps/contrib/115116255193656092650"">O Union</a>"
UA,National Transport University,http://www.ntu.kar.net/,ChIJH6sKgKbP1EARPwGbpherDUg,50.4400012,30.5499735,Mykhaila Omelianovycha-Pavlenka St  1  Kyiv  Ukraine  02000,CmRaAAAAW_Fo-2eo7uuHD7CpHg2KHRyFpjJajew0n7AaxGrjspJBsLZh43GB7FiVR9dXkJWxCbOjmb-BRQT5v_RPfcNNyRKu3ARJYgat3O2PsgksMA1Ui07duHIuQh9TZ--2UtyPEhDJ9iA3d0P1n_z30WE0LqQkGhTqqMw3ryuOn9sNydybPyQTEwcsZg,"<a href=""https://maps.google.com/maps/contrib/103344364098005914514"">Национальный Транспортный Университет</a>"
UA,Odessa National Marine University,http://www.osmu.odessa.ua/,ChIJS5tWxOwxxkARZ3lcTeUEOPs,46.4840085,30.7194783,Mechnykova St  34  Odesa  Odes'ka oblast  Ukraine  65029,CmRaAAAAhji32qxPN43Qqt0Z-wr1QgxCsyocblgqRWPvhPArN6ILw-86dr9ZoITtlu0-m7FDpICUysqGueFwBvjjRIhRjxoAeQFN0Ldmnhd4TKskPfvghZraJnEz0QHnn15mgzWzEhD6J7JUqcuRN2BmYQrTk3njGhTGnIVKKbu9nxhfSicvl3-5mAREPg,"<a href=""https://maps.google.com/maps/contrib/107198965082961110584"">Валентин Корня</a>"
UA,Precarpathian University,http://www.pu.if.ua/,ChIJM1nmET_BMEcRQzk0keyWL4c,48.915205,24.701191,Shevchenka St  57  Ivano-Frankivs'k  Ivano-Frankivs'ka oblast  Ukraine  76000,CmRaAAAA0AckJd-mugrS29SRpGR3d9wEI2_hEsW7mwYyXarvaINJqnzLqkqyNBXueQrcEs3h1CiF0xtB6Jt64qTEPIXY8YlzAeAAChzGS9gPR99v0sitSYYp_4PhtGlffhgLNki1EhB0sPpTx1WM7030yn3e15fUGhRhuuU21BOGvEfyq0VHa0xxJlLXIg,"<a href=""https://maps.google.com/maps/contrib/102869621057000466950"">Інна Інченко</a>"
UA,Ternopil State Ivan Pul'uj Technical University,http://www.tu.edu.te.ua/,ChIJcV5Bo7I2MEcRb5TVNmyp67k,49.551143,25.601062,Руська вул  56  Ternopil  Ternopil's'ka oblast  Ukraine  46001,CmRaAAAAfDbjDfakJr0q_HBsfvTsVf0lq1Bbh4Ku337mgdGo1w6woSW4Ka7wGkvHZl4TqtOv4myxZ99-ZeSQYiKSoBDZwL07Nn-DBFr4NbkDuT_tsWQPTNisLPQ5lFRFhvqYLRp8EhA1sEF8ElPHP2ytozK2b9_HGhR-gwvmb7EmQu6wM7yClbPgYIsAEw,"<a href=""https://maps.google.com/maps/contrib/105912598014771028573"">Тернопільський національний технічний університет імені Івана Пулюя</a>"
UA,Zaporizhzhe National Technical University,http://www.zntu.edu.ua/,ChIJY3JQ7Ape3EARga4oPu13RUc,47.81811159999999,35.1843805,Zhukovs'koho St  64  Zaporizhzhia  Zaporiz'ka oblast  Ukraine  69063,CmRaAAAAiRIqVJ3S24lfUB4_8G4D9ztaMgkM4K1w84B_pU0zsREh7ADaEOxSk5TMAQoTRSlDwe00cvaP3XfYVTwf-RpYthBVgiuLCJnbBVj9WuyaA6-Si1_Js55sUk_viHYqoo-qEhD8FkrOFFyb_y_zdZbvTBFnGhREPO-d1CGlL3O190rZbxuaXayDdQ,"<a href=""https://maps.google.com/maps/contrib/103646254392852409993"">Національний університет «Запорізька політехніка»</a>"
UG,Islamic University in Uganda,http://www.iuiu.ac.ug/,ChIJK6tcq8q3eBcR4CTbxdBa8Fw,1.4389345,33.9694282,Soroti - Mbale Rd  Mbale  Uganda,CmRaAAAAgeuD32fONUQwqgKEf3F7_DppO1AuqjgCMcvM3qUTfEDKxfQ0f6T-1tCd0_3EKO1b7Jw5j_GcoQ-m8eeqKER00EffI1ejl-17HooE8gnkABRBJCbdFWGftDouwJGmeyl0EhBD_Rx6cUrbFBeOhgBFSFuHGhR4PhrrCd92P17idUhaIKbZszHIiw,"<a href=""https://maps.google.com/maps/contrib/113776011794059086105"">Benjamin Ajal</a>"
